Column 1,user_id,signup_time,purchase_time,signup_time-purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,N[device_id]
128713,10876,01/03/2015 6:49 AM,02/20/2015 11:49 PM,70140,22,KFKPUDNMLVFOP,Ads,Safari,F,32,4011386896,1
111202,164468,03/08/2015 11:22 AM,04/10/2015 5:28 AM,47166,35,CHLFMQITDKJLG,Direct,Opera,M,34,2328218792,1
146157,86431,08/11/2015 10:24 AM,10/05/2015 2:31 AM,78727,84,EUYUVYERNBIZD,Direct,Chrome,F,37,414457238.8,2
5204,252249,01/10/2015 11:08 PM,03/06/2015 6:39 AM,78211,31,ECHXJDTQYUVZE,SEO,Chrome,F,35,4038076190,1
42817,206093,06/18/2015 9:52 AM,08/20/2015 12:52 PM,90900,46,UJKQBMSBEPAUN,SEO,Chrome,M,19,2704159967,1
65094,190316,02/02/2015 10:10 AM,02/14/2015 5:25 AM,16995,21,OHDAGPUERHAQG,Ads,IE,F,29,1361309783,1
137190,333963,05/19/2015 7:49 PM,06/18/2015 6:39 PM,43130,42,UTWVKEIJEMAQM,SEO,Chrome,M,49,3519140713,1
33631,138776,07/02/2015 12:55 AM,07/29/2015 9:48 PM,40133,16,CQKYTLZDDSPMG,Direct,IE,M,35,1241490148,1
20053,372626,04/10/2015 9:30 PM,04/20/2015 2:20 AM,13250,32,PEXQMGVFWZCAB,Ads,IE,M,33,2813754248,1
28415,39921,07/29/2015 1:49 PM,10/14/2015 8:09 AM,110540,55,TKUFRQVDWQCPA,Ads,IE,M,32,3751306943,1
118720,269014,08/02/2015 9:13 AM,10/30/2015 3:07 PM,128514,40,SDSCZGELXPXMD,Ads,FireFox,M,51,2981401713,1
32661,395013,04/08/2015 3:16 PM,04/29/2015 7:40 PM,30504,31,OARKUWUXEMBOM,Ads,Chrome,F,30,3745709447,1
14772,243279,01/06/2015 4:18 AM,01/06/2015 4:18 AM,0,45,ECSJFQBUBSKDH,SEO,Chrome,F,33,859091904.2,12
26585,5257,07/11/2015 9:50 PM,09/19/2015 3:14 PM,100404,14,OCDADXKYGQKQM,Ads,Chrome,M,32,3992957627,1
132877,123766,06/29/2015 12:56 PM,10/14/2015 9:52 PM,154616,34,AEIGZNWXUCBPA,SEO,Chrome,F,37,2268945591,1
18858,167343,03/24/2015 5:04 PM,04/01/2015 11:16 AM,11172,11,YUTLWXTNNRBDX,SEO,Chrome,F,35,1285904014,1
82823,288630,06/09/2015 3:09 AM,09/19/2015 1:37 PM,147508,56,PVPVXJRGCJFRQ,Direct,IE,F,29,3045475981,1
137484,27893,01/01/2015 4:31 AM,03/22/2015 3:13 PM,115842,52,XJNVJPMCOESKX,SEO,Chrome,M,44,1556697503,1
62,221091,02/20/2015 6:29 PM,05/03/2015 11:33 AM,103264,44,XKARVFXNUGHGH,Direct,Chrome,F,46,1990595542,1
28852,267643,04/12/2015 6:04 PM,07/13/2015 4:09 AM,131645,42,ZPGHEUFLAUAVL,SEO,Chrome,M,25,286430398.8,1
45741,72129,06/29/2015 2:12 PM,10/04/2015 12:21 AM,138849,18,MMPVMZDLOIQUR,Ads,Chrome,M,35,1250514808,1
102512,14443,05/02/2015 1:45 AM,06/26/2015 4:19 AM,79354,47,XMCAKUBQHBOPL,SEO,IE,M,41,615376857.7,1
41272,166418,03/26/2015 8:25 AM,05/02/2015 3:26 PM,53701,13,URPYGDVISETKN,Ads,Chrome,M,32,3990378849,1
101648,361794,03/28/2015 2:21 PM,07/10/2015 2:53 PM,149792,18,NCJFFMGABLVAN,Ads,Chrome,M,39,4247793003,1
124041,134065,07/09/2015 11:40 PM,09/07/2015 6:16 AM,85356,62,OMYNLLVEECRUE,Direct,Chrome,M,29,3663172100,1
94823,396414,01/10/2015 10:00 PM,01/10/2015 10:00 PM,0,42,UHCXGZCSPUHZR,Ads,Chrome,M,45,4152940495,8
67392,352122,07/15/2015 5:32 PM,09/05/2015 12:41 AM,73869,50,EGEOPKQLDTHTB,SEO,FireFox,M,27,1018877414,1
38416,216840,06/25/2015 6:21 AM,09/28/2015 12:39 PM,137178,45,GOPDABMLKJVQP,SEO,Chrome,F,45,3800353688,1
141016,187396,04/24/2015 10:20 PM,06/06/2015 2:32 AM,60732,53,BVCHELNBBCJKX,SEO,Chrome,M,29,4232296095,1
74908,20688,03/27/2015 1:37 PM,07/17/2015 1:35 PM,161278,10,DDANFLWQLOVBB,Direct,Chrome,M,18,974708471.8,1
64787,279419,01/06/2015 1:42 PM,01/06/2015 1:42 PM,0,56,BYSNUKLSWIKBD,SEO,Chrome,M,27,1239228476,13
103782,190471,07/06/2015 2:15 AM,08/27/2015 8:06 AM,75231,29,FWKGCOJVSOACS,Ads,Chrome,M,41,3174010247,1
54019,8111,01/02/2015 8:24 AM,03/21/2015 5:31 AM,112147,40,ZYZQZXBXADPST,Ads,IE,F,29,2056130101,12
112667,334380,02/11/2015 2:59 AM,05/24/2015 1:08 PM,147489,29,LZDQLGVVIEAGL,Direct,IE,M,38,1389131085,1
62476,205212,08/06/2015 6:01 AM,10/08/2015 8:33 AM,90872,33,RLABPWOHMECAN,Ads,Safari,F,33,1309947815,2
21185,277416,08/09/2015 2:53 PM,11/19/2015 5:33 PM,147040,49,GSDFWONQHGKCJ,Direct,Chrome,F,33,3231288019,1
105038,60127,05/19/2015 6:07 PM,07/06/2015 5:03 PM,69056,53,SZNSBPVHQFAPZ,SEO,Chrome,M,33,4058845338,1
55279,324980,01/17/2015 9:08 AM,03/19/2015 12:38 PM,88050,14,QLRRTBQICUIQD,SEO,IE,M,33,2215380796,1
92005,191723,06/17/2015 8:21 PM,08/06/2015 11:53 AM,71492,41,NQTUCNMKVKJQX,SEO,Safari,M,30,3365923249,1
34013,150193,02/12/2015 12:29 PM,06/07/2015 2:29 AM,165000,22,WFCMFFUYGSOPU,Ads,Opera,F,44,1088636860,1
28732,80832,04/23/2015 3:04 PM,06/19/2015 8:51 AM,81707,37,ZFKSINNWPGJCO,Direct,Chrome,M,44,2131420093,1
71532,195170,05/22/2015 3:25 PM,07/06/2015 8:08 PM,65083,14,MHVHLSXFPZAIB,SEO,FireFox,F,22,1356739899,1
41216,268591,02/08/2015 1:00 PM,05/20/2015 11:19 PM,146059,17,KLJGGJUYIITFS,Direct,Chrome,F,38,3602180768,1
56286,91097,07/06/2015 12:21 PM,10/27/2015 4:46 PM,162985,18,XGSYVWGFFIKGG,SEO,Safari,M,34,2496325060,1
18631,38616,02/11/2015 12:05 AM,04/25/2015 12:38 PM,105873,93,CVXCALNOSIWEQ,Direct,Chrome,M,19,1912198202,1
137279,147596,05/05/2015 2:39 PM,08/27/2015 4:58 PM,164299,52,DDWDTCPCCVWWY,SEO,IE,F,41,3218185611,1
20746,80709,07/31/2015 5:29 PM,08/05/2015 4:11 AM,6402,21,DQZPMVFNQIQKN,Ads,Chrome,F,24,1032958793,2
1903,373962,05/18/2015 6:49 PM,09/03/2015 2:14 PM,155245,64,KJNLCKOWONCVG,SEO,Chrome,M,32,1679713220,1
148278,342714,03/30/2015 5:30 AM,05/20/2015 2:20 PM,73970,12,NUUNLNRJPAHOC,Ads,IE,F,47,12419792.97,1
120373,155954,02/26/2015 9:27 AM,03/21/2015 9:38 AM,33131,41,RIFMMCMKJQLMF,SEO,Chrome,F,18,2182395429,1
7723,60850,07/01/2015 6:13 PM,09/24/2015 3:46 AM,121533,21,QLDDSTSOLNGGA,SEO,IE,M,42,1586599776,2
67890,271962,06/22/2015 3:52 PM,07/08/2015 10:51 AM,22739,63,WMIJPESNKUPBS,SEO,FireFox,M,45,1437310804,1
132548,212867,07/05/2015 8:21 AM,09/26/2015 7:27 AM,119466,32,ORCDAOHODCSFN,SEO,Chrome,M,35,3201477559,1
68307,167528,06/01/2015 9:10 PM,08/24/2015 9:30 PM,120980,27,MUHEMVOYRZDPO,SEO,Safari,M,31,4011294070,1
137707,230285,03/09/2015 8:12 AM,07/06/2015 12:03 AM,170871,52,KIZHPCRBMWCBD,SEO,Chrome,M,32,3236503997,1
120934,175212,06/02/2015 2:32 PM,06/15/2015 2:41 AM,18009,26,GJXUIUUAAAZJS,Ads,Chrome,M,26,1349996693,1
149593,324699,06/29/2015 2:37 PM,08/16/2015 8:40 PM,69483,37,QXDHJGZNOMVFK,SEO,IE,F,31,1709421610,1
81781,244597,05/08/2015 9:32 PM,06/21/2015 6:20 PM,63168,16,XJHWFHYOASASB,Direct,Opera,F,33,109692241.4,1
117731,234692,01/01/2015 12:12 AM,01/01/2015 12:12 AM,0,63,DXWTAJVQOEZTC,SEO,Chrome,M,31,686082863.1,9
87359,139385,01/20/2015 6:37 AM,01/23/2015 1:10 AM,3993,21,OYRLVEJJTCDIQ,SEO,Chrome,M,29,844135143.4,1
57891,242643,01/10/2015 10:44 PM,03/18/2015 10:50 AM,95766,32,XNFWKLRLCXBXM,SEO,Chrome,M,41,3030775184,6
144792,248730,03/05/2015 1:00 PM,06/12/2015 10:20 AM,142400,61,QZWFGMCRWQMCX,Direct,IE,M,38,3560364783,1
89197,33949,07/28/2015 9:13 PM,10/07/2015 2:37 PM,101844,21,VYCGMCHVNHBYJ,Ads,Chrome,F,46,3949845827,1
150654,264398,08/03/2015 5:56 AM,11/01/2015 3:25 AM,129449,59,WLICASJKUVPBR,Ads,IE,M,30,4226010992,1
129093,393145,01/14/2015 8:30 AM,01/14/2015 11:38 AM,188,66,JAECSIQQZDXCR,SEO,Chrome,F,25,3222772388,1
128363,317652,04/07/2015 12:38 PM,06/10/2015 5:42 AM,91744,26,AJFROGCPJCTOS,Direct,FireFox,F,27,414004307.3,1
125720,347994,01/16/2015 8:05 AM,02/20/2015 5:10 AM,50225,33,TDHQJJSYZDTEO,SEO,Chrome,M,22,1263519931,1
59532,118475,01/18/2015 6:10 AM,04/05/2015 5:48 AM,110858,19,TEUKUPXLKRGMC,Ads,Chrome,F,21,3156357703,1
28330,134986,04/09/2015 4:00 PM,06/22/2015 10:41 AM,106241,12,HHFNGTNOVBJHB,SEO,Chrome,M,34,1180444246,1
18961,288347,01/30/2015 2:13 AM,04/18/2015 8:01 AM,112668,47,NZEKSGGOLVZIX,Ads,FireFox,M,45,228660109.9,1
29279,193417,06/02/2015 8:19 PM,08/24/2015 3:55 AM,118536,42,WASCCCUBVQXFM,Ads,Safari,F,36,595745698,1
30170,164995,01/13/2015 12:12 PM,02/14/2015 10:12 PM,46680,28,HLGSKZSYSDBLQ,SEO,Chrome,F,20,523469353.5,1
124699,203944,08/14/2015 2:06 PM,11/05/2015 11:48 AM,119382,65,IQBLUXFQRFVGC,SEO,Chrome,F,42,1019542178,1
34021,358071,05/01/2015 12:10 AM,05/29/2015 6:30 AM,40700,40,SCVOEVXLDWEAR,Ads,FireFox,M,29,4280276881,1
30406,169328,07/24/2015 9:31 PM,11/13/2015 4:14 PM,160963,24,UZREGMAACBXFE,SEO,FireFox,F,39,410137513,1
66190,207850,07/20/2015 8:25 PM,08/01/2015 12:42 AM,16097,52,EVYNZKXEBCHPZ,SEO,IE,F,20,1455228435,1
34729,263386,05/26/2015 12:04 PM,06/13/2015 9:28 AM,25764,23,UGKEDUDGXWAQA,SEO,Safari,M,33,683294135.6,1
44496,167899,03/09/2015 12:09 AM,04/04/2015 5:40 PM,38491,42,OCCNXAMHNVSFG,Ads,FireFox,F,31,3653386638,1
123316,90557,08/16/2015 1:16 PM,10/05/2015 7:36 AM,71660,34,LZLBCHKDRXWXM,Ads,Chrome,M,43,2587211916,1
145828,126166,01/28/2015 3:24 PM,05/18/2015 5:30 AM,157806,20,FBLJGEMWBVTGN,SEO,Safari,M,32,2186469161,1
32081,372969,08/06/2015 9:54 PM,09/05/2015 6:29 AM,42275,29,CREANNKWJGPPF,Ads,Safari,F,41,2761721940,1
124534,310913,01/07/2015 6:49 PM,02/09/2015 9:16 AM,46947,36,IMVJYUADURYJD,SEO,Chrome,F,33,882372750.1,1
138339,162809,02/07/2015 5:58 AM,04/23/2015 8:42 PM,108884,25,CYPYVWPNXPWYG,SEO,IE,F,30,470066454.7,1
45793,133553,01/24/2015 11:46 AM,04/04/2015 10:57 AM,100751,34,SMAFUQBMQLMXA,Ads,Opera,F,41,1029130222,1
81101,37924,06/21/2015 10:53 AM,10/13/2015 1:56 AM,163623,24,TPSNTJZWYTSBZ,SEO,IE,M,23,3641655714,1
67352,29567,01/04/2015 3:01 PM,01/04/2015 3:01 PM,0,32,CQTUVBYIWWWBC,SEO,IE,F,42,348493400.7,14
55937,213074,07/23/2015 7:38 PM,09/13/2015 11:07 AM,74369,30,FSWYKHSUCEFFD,Ads,Chrome,M,44,495063650.1,1
49906,260590,08/05/2015 8:36 PM,08/10/2015 4:05 PM,6929,35,NCXPGAHSMBJXF,Direct,Safari,M,36,265665805.5,1
116312,139088,05/14/2015 8:56 PM,07/24/2015 5:59 PM,102063,49,KEYUOLAPKRXPH,Ads,Chrome,M,35,2524305655,1
34408,337371,04/14/2015 5:58 PM,07/09/2015 9:08 AM,123310,47,MRLSEGXDPQBBJ,Ads,Chrome,M,41,2718616206,1
31681,353326,01/25/2015 2:31 AM,03/09/2015 10:36 AM,62405,26,CPRQSKHWYAAFT,Ads,IE,F,30,296266488.8,1
16512,19843,06/16/2015 6:57 PM,07/19/2015 2:19 PM,47242,40,SGEGECYGEAQKS,Direct,Safari,F,31,1592353751,1
25829,377501,06/28/2015 3:42 PM,09/21/2015 11:50 AM,122168,11,RMYKCBQNMRUBN,Ads,FireFox,F,30,2136173289,2
33763,49559,03/18/2015 7:37 PM,04/01/2015 4:14 AM,19237,38,SKBOCDFPSHWAQ,Direct,Chrome,F,24,3513914104,1
98003,253436,07/18/2015 8:27 AM,09/14/2015 6:03 AM,83376,17,OMCIZAQBWKGBA,SEO,IE,F,41,3802080886,1
13685,386632,07/26/2015 2:27 AM,08/25/2015 8:02 AM,43535,32,QRGFDUORVQTAL,Ads,Chrome,M,20,3725727056,1
22142,364511,08/13/2015 6:40 PM,08/29/2015 1:10 AM,21990,103,FLTWAWZSWXEIU,SEO,Chrome,F,28,1030268313,1
34636,182790,04/16/2015 9:00 AM,07/19/2015 2:43 PM,135703,56,YRQYOVIPBNJZA,Direct,Chrome,M,45,4117441439,1
29543,16550,05/29/2015 1:17 AM,08/23/2015 8:07 PM,124970,45,ARZTAQBZGUNGU,SEO,FireFox,F,36,3873317992,1
114027,96229,03/26/2015 12:39 PM,05/24/2015 12:15 PM,84936,13,NICSMNKDQPCXZ,Direct,Chrome,M,36,4294120379,1
43731,94514,07/15/2015 10:42 PM,08/15/2015 7:11 PM,44429,47,TLQXUPQVZZGDL,SEO,FireFox,F,20,2661278375,1
33262,138145,06/08/2015 5:55 AM,09/23/2015 8:43 PM,154968,9,GXIYUCIZKLMIK,Ads,IE,M,27,4026376337,1
53369,303851,02/10/2015 9:01 PM,03/26/2015 3:38 AM,62317,19,QEEVPRBSGOEOA,Direct,Safari,M,37,3443985198,1
105097,166896,06/03/2015 3:32 PM,07/12/2015 10:47 PM,56595,16,WNWGZQWYADISY,SEO,Chrome,M,20,2347448469,1
74958,174033,04/08/2015 12:46 PM,07/06/2015 7:52 AM,127866,75,STCCGBQUPUEBR,Direct,Chrome,M,41,3855252025,1
111673,239262,06/22/2015 2:33 PM,07/30/2015 5:38 PM,54905,48,AWLKIONGOPSWQ,SEO,Opera,M,38,3041905388,1
54315,210673,02/10/2015 2:37 PM,03/04/2015 9:49 AM,31392,19,PRWJBDMBTUZKL,Ads,IE,M,36,2353379768,1
46113,309322,06/11/2015 5:32 AM,08/03/2015 6:53 AM,76401,26,JSQGPIAWDCHGA,SEO,Safari,M,30,478295306,1
150256,166412,07/16/2015 5:47 PM,11/13/2015 2:53 AM,171906,24,YFSGGFKQSHQAC,Ads,IE,F,27,2174783912,1
82470,346188,03/09/2015 6:42 PM,06/27/2015 7:28 PM,158446,47,DWILJVYQNAHXH,Direct,Safari,M,28,3452535740,1
92578,383709,05/27/2015 12:39 PM,08/21/2015 2:37 PM,123958,53,EJTANTNZGQELA,SEO,IE,M,36,2886108604,1
8151,297627,01/09/2015 7:46 AM,01/09/2015 7:46 AM,0,16,ITKWJOUWFLTOA,SEO,IE,M,21,493330043.3,9
39757,268725,03/19/2015 7:08 AM,04/01/2015 1:43 AM,18395,45,MKCBURJLXDITV,SEO,Chrome,F,30,2818755295,1
103406,326024,06/20/2015 5:34 PM,10/04/2015 9:25 PM,152871,46,LNKRNJESTWKWF,Ads,IE,M,40,1022515491,1
138638,29519,02/06/2015 6:22 PM,03/28/2015 9:42 AM,71480,29,YBPPNGYADHBNG,SEO,FireFox,M,34,2033202027,1
148346,353767,03/27/2015 8:45 PM,04/02/2015 3:38 PM,8333,27,QRFCDKSMUKVSN,Direct,IE,M,36,1441741656,1
2371,110427,04/17/2015 10:06 PM,07/03/2015 11:30 AM,110244,50,QZKEAHNNSPYGM,Ads,FireFox,F,35,641476405.3,1
3063,354858,06/14/2015 11:09 AM,07/27/2015 7:35 PM,62426,26,HKGPTUTYGJUBK,SEO,Safari,M,27,1689349281,1
48726,192834,01/17/2015 6:17 PM,04/01/2015 9:16 PM,106739,14,WELBLBOZYWZUY,SEO,Chrome,M,23,4005363837,1
111408,395095,05/04/2015 7:34 AM,05/23/2015 8:58 AM,27444,17,SXANDRBBXXEDB,SEO,Chrome,F,42,4269638426,1
29661,368452,03/22/2015 7:12 PM,03/30/2015 9:02 AM,10910,28,FGINXDRUPMIHA,Ads,FireFox,M,32,285174667.1,1
20167,119412,04/07/2015 5:35 PM,05/26/2015 10:21 AM,70126,13,LVFEDGQJYORNC,Direct,Safari,M,52,2263267704,1
108545,214227,03/30/2015 4:08 PM,05/31/2015 1:42 AM,88414,33,MLFZGYJAFKRWJ,Direct,FireFox,M,26,201699972.8,1
54472,367700,08/12/2015 8:38 AM,10/02/2015 4:53 AM,73215,29,KMTCYHXHSXBTE,SEO,Chrome,M,37,3879735539,1
130810,238802,05/25/2015 1:58 PM,08/12/2015 12:00 AM,112922,26,BMNPSDCEYVJOQ,SEO,Safari,F,25,1335905462,1
39821,218675,08/08/2015 3:43 AM,11/29/2015 3:12 PM,163409,49,NPADJSLNFNYKI,SEO,Chrome,M,25,2054271610,1
73659,278360,07/18/2015 8:53 PM,11/10/2015 4:22 PM,165329,14,FIDCMBVPSENRL,SEO,Chrome,F,19,2876258348,1
108877,251059,04/01/2015 8:11 AM,07/08/2015 6:09 AM,140998,43,JPWWLDOARLSKT,Direct,Opera,M,28,216028492.7,1
75480,206089,06/01/2015 1:59 AM,07/05/2015 2:40 PM,49721,31,RIURIDZICLZDU,SEO,Chrome,F,25,1067933268,1
7497,370922,06/20/2015 7:25 AM,09/10/2015 2:57 PM,118532,20,DRGKRGXCITZRT,SEO,FireFox,M,28,835491024.3,1
110084,368952,08/07/2015 11:27 AM,10/13/2015 3:35 AM,96008,65,AOKZTVXRBHMRV,SEO,Safari,M,43,4258092415,1
15324,398561,03/16/2015 5:33 AM,06/03/2015 6:25 AM,113812,17,XSDYHDLKEYLSG,Ads,IE,F,25,3733264404,1
70352,378377,04/11/2015 4:25 PM,07/14/2015 5:02 PM,135397,34,WKVKWAUFICHXQ,Ads,Chrome,F,34,1856789857,1
145385,359749,06/21/2015 4:00 AM,09/25/2015 8:03 AM,138483,21,BWIQTJVJVZLGT,Ads,IE,F,42,915097303.4,1
103659,250577,02/28/2015 9:45 PM,06/05/2015 9:15 AM,138930,43,FRTGZGCTJNORE,Direct,FireFox,M,44,2886309389,1
93562,315383,04/09/2015 5:14 AM,05/26/2015 1:46 PM,68192,31,BKKZTPTQBOTQA,Direct,Chrome,M,33,1119713831,2
14097,250161,02/19/2015 4:08 AM,03/26/2015 12:05 PM,50877,18,DOAORPLWZXWCP,Ads,IE,F,22,441565833.3,1
117436,227841,07/07/2015 3:14 PM,09/27/2015 12:15 PM,117901,21,YCRBFLOWOFULH,Ads,IE,F,21,3909975785,1
139940,264294,08/09/2015 10:55 PM,11/15/2015 5:37 PM,140802,24,NUWBMOPYIHOAB,SEO,IE,M,52,679159637.1,1
38651,83166,02/03/2015 2:36 AM,03/02/2015 12:39 AM,38763,51,HODBJFBHLFKSQ,SEO,IE,F,31,2650184410,1
69398,254529,05/30/2015 8:49 AM,07/04/2015 7:17 AM,50308,16,YKBHBSEFLIVXI,Ads,Chrome,M,27,1833504777,1
65426,98488,07/20/2015 8:35 AM,09/28/2015 12:28 AM,100313,27,ZLAZSDFSDJBTG,Ads,IE,M,39,1488249776,1
27868,399809,02/10/2015 6:27 AM,03/17/2015 2:54 PM,50907,24,LWSSLSRJCOUJW,Ads,Safari,F,28,313607389.2,1
147781,236469,04/15/2015 11:59 PM,06/15/2015 11:56 PM,87837,80,SSBLHIDMYWMBZ,Ads,Chrome,M,34,2796696754,1
19569,326752,02/03/2015 1:02 PM,03/19/2015 4:37 PM,63575,9,YVJZIZFFRTKZT,SEO,Safari,F,32,12359960.19,1
66972,312931,01/18/2015 4:56 AM,05/08/2015 6:03 PM,159187,34,DNSOGMDOGBLEA,Ads,IE,M,42,3673916732,1
128632,286849,06/10/2015 11:22 AM,09/18/2015 8:42 PM,144560,31,SRHCSAUZABVEE,SEO,Chrome,M,28,3422919291,1
126093,239672,07/05/2015 10:43 PM,07/09/2015 5:43 AM,4740,36,IOZMSTQPPOVSH,Direct,Chrome,M,45,2111181918,1
84576,380675,01/28/2015 7:11 PM,03/24/2015 8:20 AM,78549,10,QWQXBAVICPYRB,SEO,Chrome,M,23,3160064464,1
9641,264993,03/22/2015 5:58 AM,03/22/2015 6:16 AM,18,32,KRORVQLXOGOOG,Ads,Chrome,M,48,2415389036,1
132147,386838,07/04/2015 4:31 PM,08/15/2015 4:13 AM,59742,49,XAKEOHKBMAKYH,Ads,Safari,M,32,411325301.6,1
69010,158850,06/04/2015 7:25 AM,07/08/2015 9:07 AM,49062,46,VKZPNIVUHCXZI,Ads,Safari,M,30,2708011811,1
12864,161444,07/11/2015 6:57 PM,08/05/2015 2:11 AM,34994,19,ABWEKJMHHHPYI,SEO,FireFox,M,51,1680522799,1
77458,201794,08/12/2015 8:53 PM,09/28/2015 10:13 AM,67040,20,KOZSXHCAFHBGE,Ads,IE,M,25,2678648795,1
119114,166117,04/02/2015 2:18 PM,05/25/2015 6:07 AM,75829,57,UJJZTVFYWURUR,Ads,FireFox,M,35,686411991.8,1
6751,94695,04/10/2015 2:41 AM,05/05/2015 7:51 PM,37030,22,CSDXJMOXKYHBE,SEO,Safari,M,33,1774459275,1
26487,38779,03/09/2015 4:29 PM,03/29/2015 3:05 AM,27996,18,CNQHXKIJDMQDS,Ads,IE,M,29,908418741,1
71967,297919,01/04/2015 11:49 AM,03/03/2015 7:24 PM,83975,28,AWAKGWJVJTZZH,SEO,IE,F,39,3024027936,1
55638,220339,02/18/2015 11:17 AM,04/08/2015 12:10 PM,70613,42,AERACAAIAHBSK,SEO,Chrome,M,55,3059148284,1
101067,102194,01/02/2015 11:07 PM,01/02/2015 11:07 PM,0,10,XVDAWKDGXCSJB,Direct,Safari,M,41,4095196690,8
138026,364063,01/17/2015 6:59 PM,02/23/2015 5:14 PM,53175,12,NDCHVUDKJTRYJ,SEO,Safari,M,45,3838911195,1
20226,198898,05/08/2015 4:01 AM,06/12/2015 7:19 AM,50598,14,FCMAXIWLYJRDG,SEO,Safari,M,33,3174748381,1
119032,262566,03/19/2015 12:38 AM,06/22/2015 10:46 PM,138128,35,BTYRXAWRDDIGU,Ads,IE,F,34,2153217386,1
45415,33051,07/06/2015 12:16 PM,07/09/2015 1:34 AM,3678,17,ALJGYOOSHMFPF,Direct,Safari,M,36,3473896380,1
83184,23661,04/12/2015 1:24 PM,06/13/2015 8:16 AM,88972,66,QHJTCEEBUZPTI,Direct,IE,M,31,588916936.1,1
116751,304479,03/17/2015 4:50 AM,03/26/2015 5:41 PM,13731,44,UYXGYYKHEYSMF,Direct,FireFox,M,28,2114123626,1
135021,47170,04/07/2015 2:53 PM,05/06/2015 5:56 PM,41943,26,JMKANMXCNJEWL,SEO,Safari,M,45,239658971.6,1
7409,190652,02/21/2015 4:35 AM,06/11/2015 11:24 AM,158809,31,MPEUBHLZUYPRI,Direct,FireFox,M,41,2094529554,1
50819,399881,03/20/2015 6:20 AM,05/22/2015 3:12 AM,90532,56,CMYLVGNXVLLCB,Ads,Chrome,F,27,189979733.6,1
71284,392962,05/28/2015 3:32 PM,07/05/2015 12:07 PM,54515,17,NDPCGRWKJKQCP,Ads,Chrome,F,38,466294794.9,1
67862,323184,01/12/2015 10:36 PM,04/21/2015 10:51 AM,141855,19,DVQGTEAQAJCJT,SEO,FireFox,M,45,2846309659,1
20300,181544,07/31/2015 7:13 AM,10/01/2015 6:41 AM,89248,16,EPPCQOUFVGSLI,Ads,Chrome,M,38,3400413139,1
70322,243692,07/08/2015 8:09 PM,09/11/2015 1:33 AM,92484,48,YGVYOXRSYAYAM,SEO,IE,F,40,2239037853,1
29196,221843,01/13/2015 11:38 PM,02/03/2015 1:09 PM,29611,11,UHWXPJEUBYEAB,Ads,IE,M,25,2331117593,1
108882,359176,01/03/2015 10:26 PM,01/03/2015 10:26 PM,0,40,AZYBDTMAXFGYK,Direct,Safari,M,32,3399480759,10
99411,26146,01/11/2015 9:48 AM,01/11/2015 9:48 AM,0,14,JNQZZNTGFDYOR,Direct,Chrome,F,33,1245649042,9
92165,145195,02/25/2015 8:10 AM,04/20/2015 8:20 PM,78490,58,NGDKGZBWEFCHE,Ads,Chrome,M,42,2573305140,1
49086,38986,08/07/2015 1:48 PM,08/08/2015 9:19 AM,1171,26,VQFCSZHHZWYDX,SEO,Chrome,F,29,3761565201,1
73091,94927,05/19/2015 6:49 PM,06/10/2015 7:02 AM,30973,47,QWEALULMHJLCJ,Direct,Chrome,M,28,2619410988,1
97095,71273,01/01/2015 7:03 AM,01/25/2015 9:09 AM,34686,67,IFQVXUNPRGXQX,Ads,FireFox,M,31,2731660810,1
64479,318534,01/13/2015 8:45 AM,04/15/2015 11:20 PM,133355,24,WRKYXFPGVLCXM,SEO,Chrome,F,27,1478275971,1
60103,72874,05/23/2015 7:49 AM,08/03/2015 11:19 PM,104610,45,GOWQJMRQBRSIJ,Direct,IE,M,40,2932626807,1
137274,123359,02/10/2015 5:44 AM,05/08/2015 10:41 AM,125577,13,OHTPGYCWQRSGK,SEO,FireFox,M,42,1073137414,1
76079,303097,01/11/2015 9:12 PM,02/12/2015 5:50 PM,45878,29,MKFFQEYDWGHDU,Ads,FireFox,F,31,1884520592,1
107879,394860,05/15/2015 1:54 PM,09/12/2015 12:03 PM,172689,34,LFIHUGARUQBQR,Direct,FireFox,M,44,4034273283,1
65583,353337,05/29/2015 3:09 AM,09/15/2015 8:36 AM,157287,49,WLOOPBPJPSUUI,Ads,Safari,M,46,3592276294,1
42944,142244,01/06/2015 6:55 AM,01/06/2015 6:55 AM,0,16,PVLOQZQNDLIJJ,Ads,IE,F,31,2295218179,7
46056,167474,03/27/2015 8:02 PM,07/11/2015 1:33 PM,152251,20,OTSALMWBQFKYE,Ads,Chrome,M,38,3899733205,1
3956,97021,03/12/2015 4:31 AM,04/28/2015 7:15 AM,67844,30,UESAFIPDWCRXK,SEO,Safari,M,45,3863196921,1
115815,185211,01/06/2015 8:06 AM,04/09/2015 2:03 PM,134277,37,IQAFTZRDZPGHA,Ads,Safari,F,35,2204924083,1
44567,90688,02/28/2015 2:14 PM,05/24/2015 8:09 AM,122035,21,GMSXWQNMYINGD,SEO,Chrome,F,43,2461898319,1
56051,172,02/19/2015 4:37 PM,03/17/2015 2:24 PM,37307,9,WCTXZXWPTOEXR,Ads,IE,M,37,2032837404,2
42327,135062,05/15/2015 8:56 PM,08/25/2015 8:13 PM,146837,43,CGFVPITSVVIFX,Ads,FireFox,F,28,294381681.9,1
